product_category_name,year,month,total_sales
casa_construcao,2017,11,5249.02
climatizacao,2017,11,5074.610000000001
eletrodomesticos_2,2017,11,4854.93
eletrodomesticos,2017,11,4515.9400000000005
construcao_ferramentas_seguranca,2017,11,4407.290000000001
audio,2017,11,3922.2000000000003
livros_interesse_geral,2017,11,2664.9600000000005
alimentos_bebidas,2017,11,2580.2700000000004
construcao_ferramentas_iluminacao,2017,11,2224.4700000000003
industria_comercio_e_negocios,2017,11,2074.7700000000004
fashion_calcados,2017,11,1898.5000000000002
market_place,2017,11,1666.98
artigos_de_natal,2017,11,1414.2799999999997
construcao_ferramentas_jardim,2017,11,1384.4499999999998
fashion_underwear_e_moda_praia,2017,11,1221.6
fashion_roupa_masculina,2017,11,1139.8899999999999
livros_tecnicos,2017,11,984.9
sinalizacao_e_seguranca,2017,11,950.79
telefonia_fixa,2017,11,943.98
bebidas,2017,11,929.4100000000001
moveis_quarto,2017,11,873.0
artigos_de_festas,2017,11,870.69
alimentos,2017,11,758.3700000000001
livros_importados,2017,11,433.0
tablets_impressao_imagem,2017,11,350.4
moveis_colchao_e_estofado,2017,11,334.0
construcao_ferramentas_ferramentas,2017,11,299.4
cine_foto,2017,11,242.0
cds_dvds_musicais,2017,11,195.0
flores,2017,11,187.8
la_cuisine,2017,11,137.0
fashion_roupa_feminina,2017,11,79.88
dvds_blu_ray,2017,11,79.78999999999999
artes,2017,11,75.0
fashion_esporte,2017,11,59.9
casa_conforto_2,2017,11,38.7
relogios_presentes,2017,12,73299.67000000007
esporte_lazer,2017,12,65784.1700000001
beleza_saude,2017,12,63896.56000000017
brinquedos,2017,12,59982.25000000015
cama_mesa_banho,2017,12,59305.750000000124
informatica_acessorios,2017,12,42986.37000000002
automotivo,2017,12,42364.57000000003
ferramentas_jardim,2017,12,40304.96000000001
cool_stuff,2017,12,40067.72000000003
moveis_decoracao,2017,12,39042.44000000002
utilidades_domesticas,2017,12,29160.839999999967
perfumaria,2017,12,28253.769999999968
papelaria,2017,12,27136.899999999987
pcs,2017,12,20477.0
bebes,2017,12,20325.739999999983
,2017,12,17009.079999999994
telefonia,2017,12,15360.089999999967
instrumentos_musicais,2017,12,11072.499999999998
fashion_bolsas_e_acessorios,2017,12,10723.459999999997
consoles_games,2017,12,9226.309999999998
eletronicos,2017,12,9145.130000000001
eletroportateis,2017,12,8946.77
moveis_escritorio,2017,12,8800.999999999998
casa_construcao,2017,12,7799.05
pet_shop,2017,12,7598.030000000001
construcao_ferramentas_construcao,2017,12,6615.35
malas_acessorios,2017,12,6481.110000000001
agro_industria_e_comercio,2017,12,5822.6
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,12,5162.18
audio,2017,12,2686.9300000000003
livros_interesse_geral,2017,12,2657.7000000000007
moveis_sala,2017,12,2598.51
bebidas,2017,12,2271.7300000000005
casa_conforto,2017,12,2257.8
eletrodomesticos_2,2017,12,1990.16
industria_comercio_e_negocios,2017,12,1828.5000000000002
construcao_ferramentas_seguranca,2017,12,1384.92
eletrodomesticos,2017,12,1331.0
alimentos_bebidas,2017,12,1214.4699999999998
fashion_underwear_e_moda_praia,2017,12,1173.1
fashion_calcados,2017,12,1155.8
alimentos,2017,12,1149.1000000000001
telefonia_fixa,2017,12,998.77
construcao_ferramentas_jardim,2017,12,928.9
moveis_colchao_e_estofado,2017,12,803.7
sinalizacao_e_seguranca,2017,12,770.0
market_place,2017,12,759.1399999999999
livros_tecnicos,2017,12,670.69
climatizacao,2017,12,668.8
artigos_de_natal,2017,12,532.0
artigos_de_festas,2017,12,515.2
fashion_roupa_masculina,2017,12,450.89
tablets_impressao_imagem,2017,12,419.40000000000003
construcao_ferramentas_iluminacao,2017,12,352.0
construcao_ferramentas_ferramentas,2017,12,349.4
livros_importados,2017,12,231.0
moveis_quarto,2017,12,185.0
dvds_blu_ray,2017,12,119.9
artes,2017,12,115.25
fraldas_higiene,2017,12,114.0
flores,2017,12,82.7
cds_dvds_musicais,2017,12,65.0
fashion_esporte,2017,12,59.9
informatica_acessorios,2018,1,106696.85000000018
esporte_lazer,2018,1,99000.9300000002
cama_mesa_banho,2018,1,94787.98000000033
relogios_presentes,2018,1,85557.84000000005
beleza_saude,2018,1,76420.78000000017
moveis_decoracao,2018,1,68144.46000000017
utilidades_domesticas,2018,1,44595.500000000015
papelaria,2018,1,43348.21000000002
cool_stuff,2018,1,41154.97000000002
automotivo,2018,1,39717.940000000024
bebes,2018,1,31312.489999999998
ferramentas_jardim,2018,1,29446.149999999998
moveis_escritorio,2018,1,27167.629999999983
,2018,1,25894.749999999985
brinquedos,2018,1,22794.139999999978
perfumaria,2018,1,21264.219999999972
malas_acessorios,2018,1,19202.889999999985
eletronicos,2018,1,17617.209999999963
eletroportateis,2018,1,16181.759999999998
instrumentos_musicais,2018,1,15628.479999999996
telefonia,2018,1,15611.869999999954
pet_shop,2018,1,11978.349999999995
construcao_ferramentas_construcao,2018,1,11726.879999999997
eletrodomesticos_2,2018,1,8670.0
fashion_bolsas_e_acessorios,2018,1,8337.820000000002
consoles_games,2018,1,8228.880000000001
casa_construcao,2018,1,8122.220000000001
pcs,2018,1,7450.0
climatizacao,2018,1,6012.420000000002
agro_industria_e_comercio,2018,1,5991.4400000000005
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,1,4943.5
construcao_ferramentas_jardim,2018,1,4708.98
industria_comercio_e_negocios,2018,1,3931.4000000000005
audio,2018,1,3909.28
casa_conforto,2018,1,3306.0600000000004
construcao_ferramentas_seguranca,2018,1,2838.3700000000003
bebidas,2018,1,2789.9
artes,2018,1,2680.76
construcao_ferramentas_iluminacao,2018,1,2642.99
telefonia_fixa,2018,1,2444.1
livros_interesse_geral,2018,1,2399.8
moveis_sala,2018,1,2308.1000000000004
eletrodomesticos,2018,1,1809.0500000000002
market_place,2018,1,1808.72
sinalizacao_e_seguranca,2018,1,1258.79
livros_tecnicos,2018,1,1244.55
artigos_de_natal,2018,1,946.4999999999999
alimentos,2018,1,928.31
fashion_calcados,2018,1,921.4000000000001
moveis_quarto,2018,1,914.8
moveis_colchao_e_estofado,2018,1,860.5
fashion_underwear_e_moda_praia,2018,1,754.5
fashion_roupa_masculina,2018,1,670.5
livros_importados,2018,1,583.0
construcao_ferramentas_ferramentas,2018,1,532.3
flores,2018,1,377.7
fraldas_higiene,2018,1,375.0
portateis_casa_forno_e_cafe,2018,1,369.99
alimentos_bebidas,2018,1,350.15999999999997
cine_foto,2018,1,199.98
fashion_esporte,2018,1,179.7
tablets_impressao_imagem,2018,1,161.8
fashion_roupa_feminina,2018,1,161.79000000000002
artigos_de_festas,2018,1,135.8
la_cuisine,2018,1,112.0
dvds_blu_ray,2018,1,49.8
musica,2018,1,24.97
informatica_acessorios,2018,2,139114.77999999997
beleza_saude,2018,2,94005.48000000017
esporte_lazer,2018,2,81958.73000000019
cama_mesa_banho,2018,2,69394.88000000021
relogios_presentes,2018,2,65463.97000000003
moveis_decoracao,2018,2,45909.65000000006
automotivo,2018,2,43436.530000000035
utilidades_domesticas,2018,2,40226.47000000003
moveis_escritorio,2018,2,32859.16
ferramentas_jardim,2018,2,32340.320000000007
cool_stuff,2018,2,31725.86000000001
bebes,2018,2,27659.099999999988
perfumaria,2018,2,22242.749999999967
telefonia,2018,2,17299.499999999956
eletronicos,2018,2,16910.559999999972
brinquedos,2018,2,15470.079999999985
,2018,2,14009.659999999994
papelaria,2018,2,12407.529999999993
consoles_games,2018,2,12057.729999999998
construcao_ferramentas_construcao,2018,2,11447.0
pet_shop,2018,2,11135.379999999996
fashion_bolsas_e_acessorios,2018,2,10900.829999999998
instrumentos_musicais,2018,2,9839.93
eletrodomesticos_2,2018,2,8998.83
agro_industria_e_comercio,2018,2,8710.8
telefonia_fixa,2018,2,7819.57
moveis_sala,2018,2,7132.4800000000005
malas_acessorios,2018,2,6725.240000000002
casa_construcao,2018,2,6161.8
construcao_ferramentas_seguranca,2018,2,6064.75
eletrodomesticos,2018,2,5608.740000000001
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,2,5398.96
eletroportateis,2018,2,5363.160000000001
industria_comercio_e_negocios,2018,2,5345.4400000000005
artigos_de_natal,2018,2,4098.150000000001
casa_conforto,2018,2,3259.6500000000005
portateis_casa_forno_e_cafe,2018,2,3024.9
climatizacao,2018,2,2920.09
audio,2018,2,2828.49
market_place,2018,2,2568.7200000000003
construcao_ferramentas_iluminacao,2018,2,2496.6099999999997
alimentos,2018,2,2457.98
bebidas,2018,2,2220.1000000000004
construcao_ferramentas_jardim,2018,2,2075.69
livros_interesse_geral,2018,2,1912.65
livros_tecnicos,2018,2,1651.1000000000001
artes,2018,2,1362.6999999999998
construcao_ferramentas_ferramentas,2018,2,1348.1
alimentos_bebidas,2018,2,1122.07
moveis_quarto,2018,2,1121.3
fashion_calcados,2018,2,1063.6
sinalizacao_e_seguranca,2018,2,918.79
tablets_impressao_imagem,2018,2,749.87
fashion_underwear_e_moda_praia,2018,2,399.3
moveis_colchao_e_estofado,2018,2,389.4
fashion_roupa_masculina,2018,2,388.09000000000003
livros_importados,2018,2,325.0
pc_gamer,2018,2,259.98
fraldas_higiene,2018,2,250.0
musica,2018,2,244.97
cine_foto,2018,2,227.99
flores,2018,2,134.48000000000002
casa_conforto_2,2018,2,51.6
fashion_roupa_feminina,2018,2,29.99
dvds_blu_ray,2018,2,24.9
informatica_acessorios,2018,3,103800.29000000007
relogios_presentes,2018,3,99627.88000000005
beleza_saude,2018,3,95056.4400000002
esporte_lazer,2018,3,94026.05000000015
cama_mesa_banho,2018,3,84022.88000000028
moveis_decoracao,2018,3,74606.99000000014
utilidades_domesticas,2018,3,48164.30000000005
automotivo,2018,3,47255.89000000006
moveis_escritorio,2018,3,43777.69
bebes,2018,3,42727.09000000001
cool_stuff,2018,3,39302.63000000001
ferramentas_jardim,2018,3,33863.23000000001
telefonia,2018,3,26676.339999999967
brinquedos,2018,3,24334.719999999972
perfumaria,2018,3,21529.099999999973
,2018,3,19221.829999999994
pet_shop,2018,3,14799.089999999993
eletroportateis,2018,3,14592.050000000001
papelaria,2018,3,14154.509999999995
eletronicos,2018,3,13578.34999999998
construcao_ferramentas_construcao,2018,3,13273.39
consoles_games,2018,3,12076.96
instrumentos_musicais,2018,3,11358.289999999999
audio,2018,3,10817.329999999998
fashion_bolsas_e_acessorios,2018,3,10619.519999999997
eletrodomesticos,2018,3,9876.59
construcao_ferramentas_seguranca,2018,3,9599.87
portateis_casa_forno_e_cafe,2018,3,7890.9
malas_acessorios,2018,3,6585.450000000001
agro_industria_e_comercio,2018,3,6566.5
casa_construcao,2018,3,6513.61
eletrodomesticos_2,2018,3,5648.199999999999
moveis_sala,2018,3,3521.87
industria_comercio_e_negocios,2018,3,3214.45
climatizacao,2018,3,3017.4800000000005
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,3,2842.66
construcao_ferramentas_jardim,2018,3,2644.4800000000005
casa_conforto,2018,3,2609.28
construcao_ferramentas_iluminacao,2018,3,2576.6
alimentos_bebidas,2018,3,2496.24
telefonia_fixa,2018,3,2306.4900000000002
livros_interesse_geral,2018,3,1985.08
alimentos,2018,3,1666.8700000000003
market_place,2018,3,1658.6399999999999
fashion_calcados,2018,3,1252.8
moveis_quarto,2018,3,1071.8
bebidas,2018,3,1043.7
sinalizacao_e_seguranca,2018,3,1026.8899999999999
construcao_ferramentas_ferramentas,2018,3,963.2
livros_tecnicos,2018,3,937.4699999999998
artigos_de_festas,2018,3,935.8000000000001
artigos_de_natal,2018,3,854.9499999999999
cine_foto,2018,3,811.74
artes,2018,3,461.5
moveis_colchao_e_estofado,2018,3,440.0
fraldas_higiene,2018,3,413.0
la_cuisine,2018,3,389.0
tablets_impressao_imagem,2018,3,362.19000000000005
musica,2018,3,348.94
livros_importados,2018,3,336.0
fashion_roupa_feminina,2018,3,299.9
fashion_underwear_e_moda_praia,2018,3,289.4
fashion_esporte,2018,3,89.9
flores,2018,3,89.67
fashion_roupa_infanto_juvenil,2018,3,79.98
dvds_blu_ray,2018,3,49.8
casa_conforto_2,2018,3,34.99
relogios_presentes,2018,4,98303.1300000001
beleza_saude,2018,4,98127.54000000014
cama_mesa_banho,2018,4,87211.08000000022
esporte_lazer,2018,4,76359.53000000017
moveis_decoracao,2018,4,71213.35000000014
informatica_acessorios,2018,4,68851.79000000012
bebes,2018,4,56562.62000000002
automotivo,2018,4,53426.67000000007
utilidades_domesticas,2018,4,50949.97000000006
ferramentas_jardim,2018,4,39331.240000000005
cool_stuff,2018,4,36259.57000000002
moveis_escritorio,2018,4,34679.310000000005
brinquedos,2018,4,23903.08999999997
eletrodomesticos_2,2018,4,20741.690000000002
pet_shop,2018,4,20610.209999999985
telefonia,2018,4,20063.39999999996
bebidas,2018,4,19702.090000000004
instrumentos_musicais,2018,4,19590.689999999995
perfumaria,2018,4,18481.179999999986
construcao_ferramentas_construcao,2018,4,15910.449999999995
eletrodomesticos,2018,4,15124.249999999996
pcs,2018,4,14972.919999999998
portateis_casa_forno_e_cafe,2018,4,13980.98
papelaria,2018,4,12779.59999999999
eletroportateis,2018,4,12362.199999999997
eletronicos,2018,4,11463.67999999999
casa_construcao,2018,4,10633.0
fashion_bolsas_e_acessorios,2018,4,10401.019999999997
malas_acessorios,2018,4,9548.159999999998
,2018,4,8551.220000000001
consoles_games,2018,4,8053.139999999999
audio,2018,4,7264.469999999999
moveis_sala,2018,4,6714.450000000002
livros_interesse_geral,2018,4,6641.91
construcao_ferramentas_iluminacao,2018,4,6547.55
industria_comercio_e_negocios,2018,4,6514.610000000001
agro_industria_e_comercio,2018,4,4500.7
climatizacao,2018,4,3421.69
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,4,3232.4700000000003
construcao_ferramentas_seguranca,2018,4,2916.26
sinalizacao_e_seguranca,2018,4,2634.27
casa_conforto,2018,4,2229.0000000000005
telefonia_fixa,2018,4,2189.44
artes,2018,4,2140.2799999999997
construcao_ferramentas_jardim,2018,4,1896.2199999999998
alimentos,2018,4,1885.1
musica,2018,4,1696.8600000000001
moveis_quarto,2018,4,1649.9
fashion_calcados,2018,4,1438.6999999999998
construcao_ferramentas_ferramentas,2018,4,1378.8899999999999
livros_tecnicos,2018,4,1172.1
alimentos_bebidas,2018,4,690.73
market_place,2018,4,627.23
fashion_roupa_feminina,2018,4,524.85
cine_foto,2018,4,521.74
la_cuisine,2018,4,420.0
fashion_underwear_e_moda_praia,2018,4,359.4
livros_importados,2018,4,317.99
artigos_de_natal,2018,4,306.35
fashion_roupa_masculina,2018,4,195.0
flores,2018,4,158.4
fraldas_higiene,2018,4,149.0
dvds_blu_ray,2018,4,117.39999999999999
fashion_esporte,2018,4,89.9
artigos_de_festas,2018,4,65.69999999999999
cds_dvds_musicais,2018,4,65.0
tablets_impressao_imagem,2018,4,52.0
casa_conforto_2,2018,4,25.8
artes_e_artesanato,2018,4,15.99
relogios_presentes,2018,5,131996.38999999993
beleza_saude,2018,5,108041.35000000003
cama_mesa_banho,2018,5,85978.39000000022
utilidades_domesticas,2018,5,84020.41000000012
moveis_decoracao,2018,5,68401.40000000014
esporte_lazer,2018,5,63323.410000000134
informatica_acessorios,2018,5,61944.61000000011
ferramentas_jardim,2018,5,44596.92000000003
automotivo,2018,5,41630.45000000003
bebes,2018,5,36428.16000000001
brinquedos,2018,5,32309.079999999973
cool_stuff,2018,5,31242.420000000006
moveis_escritorio,2018,5,28717.509999999995
construcao_ferramentas_construcao,2018,5,27136.989999999998
perfumaria,2018,5,26395.44999999999
telefonia,2018,5,22117.299999999974
instrumentos_musicais,2018,5,18942.039999999994
eletronicos,2018,5,18414.72999999998
pcs,2018,5,16139.85
eletrodomesticos_2,2018,5,14441.24
papelaria,2018,5,13380.069999999992
fashion_bolsas_e_acessorios,2018,5,13209.949999999993
casa_construcao,2018,5,12623.07
pet_shop,2018,5,12363.91999999999
eletroportateis,2018,5,12040.329999999996
portateis_casa_forno_e_cafe,2018,5,10161.6
construcao_ferramentas_seguranca,2018,5,8999.89
consoles_games,2018,5,7861.609999999999
malas_acessorios,2018,5,7504.349999999999
construcao_ferramentas_iluminacao,2018,5,7126.779999999999
eletrodomesticos,2018,5,6167.32
livros_interesse_geral,2018,5,6045.380000000001
industria_comercio_e_negocios,2018,5,4512.99
moveis_sala,2018,5,4028.5199999999995
bebidas,2018,5,3827.9599999999996
,2018,5,3666.22
telefonia_fixa,2018,5,3321.1
casa_conforto,2018,5,3301.0
agro_industria_e_comercio,2018,5,3279.75
livros_tecnicos,2018,5,3113.3700000000017
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,5,2922.8899999999994
audio,2018,5,2767.58
artes,2018,5,2741.8500000000004
cine_foto,2018,5,2327.0899999999997
climatizacao,2018,5,2236.2000000000003
alimentos_bebidas,2018,5,2035.3700000000001
alimentos,2018,5,2005.1200000000008
portateis_cozinha_e_preparadores_de_alimentos,2018,5,1958.0
fashion_calcados,2018,5,1582.7
moveis_quarto,2018,5,1574.97
construcao_ferramentas_jardim,2018,5,1187.08
market_place,2018,5,1057.44
sinalizacao_e_seguranca,2018,5,833.4
musica,2018,5,729.0
livros_importados,2018,5,545.92
artigos_de_natal,2018,5,524.53
dvds_blu_ray,2018,5,479.93
construcao_ferramentas_ferramentas,2018,5,417.9
fashion_underwear_e_moda_praia,2018,5,211.3
fashion_roupa_masculina,2018,5,129.99
artigos_de_festas,2018,5,122.6
fraldas_higiene,2018,5,117.0
artes_e_artesanato,2018,5,89.8
tablets_impressao_imagem,2018,5,49.9
flores,2018,5,16.4
beleza_saude,2018,6,115865.33000000023
relogios_presentes,2018,6,91921.24000000009
cama_mesa_banho,2018,6,83625.2400000002
utilidades_domesticas,2018,6,65356.720000000074
esporte_lazer,2018,6,52040.46000000008
informatica_acessorios,2018,6,50422.830000000016
moveis_decoracao,2018,6,50035.320000000036
automotivo,2018,6,48325.83000000003
bebes,2018,6,32993.19999999998
perfumaria,2018,6,28958.050000000003
telefonia,2018,6,24953.74999999997
construcao_ferramentas_construcao,2018,6,23551.21
brinquedos,2018,6,23047.779999999973
pet_shop,2018,6,22566.40999999998
ferramentas_jardim,2018,6,22033.589999999982
cool_stuff,2018,6,19803.77999999999
pcs,2018,6,19484.0
eletroportateis,2018,6,18858.199999999997
instrumentos_musicais,2018,6,16273.819999999996
moveis_escritorio,2018,6,15248.029999999992
papelaria,2018,6,13881.259999999991
sinalizacao_e_seguranca,2018,6,13482.58
eletronicos,2018,6,11181.589999999998
casa_construcao,2018,6,10606.939999999999
consoles_games,2018,6,8542.009999999998
eletrodomesticos_2,2018,6,8330.710000000001
fashion_bolsas_e_acessorios,2018,6,8241.629999999996
climatizacao,2018,6,7557.9
eletrodomesticos,2018,6,5916.370000000001
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,6,5682.329999999998
construcao_ferramentas_iluminacao,2018,6,5318.41
malas_acessorios,2018,6,5148.38
livros_interesse_geral,2018,6,3970.6100000000006
moveis_sala,2018,6,3714.5099999999993
agro_industria_e_comercio,2018,6,3515.8
portateis_casa_forno_e_cafe,2018,6,3499.0
industria_comercio_e_negocios,2018,6,3190.9
artes,2018,6,2600.13
construcao_ferramentas_seguranca,2018,6,2565.37
,2018,6,2447.83
telefonia_fixa,2018,6,2427.2200000000003
casa_conforto,2018,6,2386.4900000000002
moveis_quarto,2018,6,1926.99
audio,2018,6,1845.5899999999997
bebidas,2018,6,1763.87
livros_tecnicos,2018,6,1747.4300000000003
alimentos,2018,6,1371.1799999999998
fashion_calcados,2018,6,1230.58
construcao_ferramentas_jardim,2018,6,847.4300000000001
cine_foto,2018,6,572.5
market_place,2018,6,556.46
construcao_ferramentas_ferramentas,2018,6,527.0
fashion_roupa_masculina,2018,6,487.79999999999995
livros_importados,2018,6,468.16999999999996
dvds_blu_ray,2018,6,462.86
alimentos_bebidas,2018,6,341.54999999999995
artigos_de_natal,2018,6,337.97
fraldas_higiene,2018,6,321.0
fashion_underwear_e_moda_praia,2018,6,168.29999999999998
flores,2018,6,162.0
musica,2018,6,109.08
fashion_roupa_infanto_juvenil,2018,6,89.99
artigos_de_festas,2018,6,84.80000000000001
tablets_impressao_imagem,2018,6,50.0
casa_conforto_2,2018,6,38.7
beleza_saude,2018,7,117108.19000000016
relogios_presentes,2018,7,98014.09000000011
utilidades_domesticas,2018,7,79732.13000000009
cama_mesa_banho,2018,7,67652.40000000017
esporte_lazer,2018,7,61085.520000000106
moveis_decoracao,2018,7,57327.04000000005
informatica_acessorios,2018,7,46921.07000000008
automotivo,2018,7,45440.46000000005
cool_stuff,2018,7,33646.55999999998
ferramentas_jardim,2018,7,29419.779999999995
telefonia,2018,7,28662.309999999972
perfumaria,2018,7,24227.649999999987
bebes,2018,7,22713.769999999975
pet_shop,2018,7,21457.569999999985
telefonia_fixa,2018,7,20059.39
moveis_escritorio,2018,7,19043.579999999987
papelaria,2018,7,18712.14999999999
brinquedos,2018,7,18448.219999999987
construcao_ferramentas_construcao,2018,7,17644.479999999996
eletronicos,2018,7,15329.749999999987
eletrodomesticos_2,2018,7,12757.22
pcs,2018,7,11239.0
instrumentos_musicais,2018,7,11140.55
eletroportateis,2018,7,9833.26
construcao_ferramentas_iluminacao,2018,7,8590.05
consoles_games,2018,7,8519.109999999997
agro_industria_e_comercio,2018,7,7791.689999999999
moveis_sala,2018,7,7617.5899999999965
casa_construcao,2018,7,7295.699999999997
sinalizacao_e_seguranca,2018,7,7030.559999999998
construcao_ferramentas_ferramentas,2018,7,6819.2
fashion_bolsas_e_acessorios,2018,7,6193.870000000001
malas_acessorios,2018,7,5866.719999999999
portateis_casa_forno_e_cafe,2018,7,5294.67
eletrodomesticos,2018,7,5290.630000000001
,2018,7,5112.890000000001
industria_comercio_e_negocios,2018,7,4766.21
livros_interesse_geral,2018,7,4077.4500000000003
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,7,3977.9500000000003
alimentos,2018,7,3630.8100000000013
casa_conforto,2018,7,2984.3800000000006
climatizacao,2018,7,2886.86
livros_tecnicos,2018,7,2106.81
construcao_ferramentas_jardim,2018,7,2095.08
audio,2018,7,2077.5400000000004
construcao_ferramentas_seguranca,2018,7,1888.9499999999998
artes,2018,7,1843.2
moveis_quarto,2018,7,1671.9
bebidas,2018,7,1335.17
cine_foto,2018,7,1178.54
alimentos_bebidas,2018,7,909.72
pc_gamer,2018,7,896.0
musica,2018,7,849.3
fashion_calcados,2018,7,820.1899999999999
artes_e_artesanato,2018,7,694.4699999999999
livros_importados,2018,7,527.66
artigos_de_natal,2018,7,509.55999999999995
fashion_roupa_masculina,2018,7,208.70000000000002
portateis_cozinha_e_preparadores_de_alimentos,2018,7,189.56
market_place,2018,7,186.78
fraldas_higiene,2018,7,149.8
moveis_colchao_e_estofado,2018,7,129.9
fashion_underwear_e_moda_praia,2018,7,109.8
dvds_blu_ray,2018,7,83.99
artigos_de_festas,2018,7,57.5
casa_conforto_2,2018,7,51.6
flores,2018,7,47.989999999999995
beleza_saude,2018,8,130860.5400000001
relogios_presentes,2018,8,74860.31000000006
cama_mesa_banho,2018,8,71449.16000000012
utilidades_domesticas,2018,8,65455.07000000012
esporte_lazer,2018,8,53809.90000000008
moveis_decoracao,2018,8,50906.01000000005
telefonia,2018,8,48779.03000000004
automotivo,2018,8,48067.740000000034
informatica_acessorios,2018,8,45087.340000000026
construcao_ferramentas_construcao,2018,8,29861.74999999998
pet_shop,2018,8,27381.199999999983
perfumaria,2018,8,26540.229999999996
bebes,2018,8,22995.429999999968
brinquedos,2018,8,20884.53999999998
ferramentas_jardim,2018,8,18290.14999999999
cool_stuff,2018,8,16546.979999999992
papelaria,2018,8,16085.629999999992
pcs,2018,8,13040.5
eletronicos,2018,8,11117.11
instrumentos_musicais,2018,8,10648.039999999997
construcao_ferramentas_iluminacao,2018,8,9986.579999999998
eletrodomesticos_2,2018,8,9882.76
alimentos,2018,8,9201.98
fashion_bolsas_e_acessorios,2018,8,8434.229999999998
casa_construcao,2018,8,7934.199999999998
moveis_escritorio,2018,8,7887.53
malas_acessorios,2018,8,7264.87
eletroportateis,2018,8,6759.060000000001
eletrodomesticos,2018,8,6599.399999999998
agro_industria_e_comercio,2018,8,5781.49
moveis_sala,2018,8,5601.52
consoles_games,2018,8,5370.19
construcao_ferramentas_jardim,2018,8,5266.400000000001
construcao_ferramentas_seguranca,2018,8,4862.120000000001
climatizacao,2018,8,4236.7
portateis_casa_forno_e_cafe,2018,8,2996.7200000000003
telefonia_fixa,2018,8,2724.17
,2018,8,2602.58
moveis_quarto,2018,8,2471.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,8,2422.370000000001
industria_comercio_e_negocios,2018,8,2419.6899999999996
sinalizacao_e_seguranca,2018,8,2344.86
casa_conforto,2018,8,2331.1800000000003
audio,2018,8,2226.2
portateis_cozinha_e_preparadores_de_alimentos,2018,8,1838.5
bebidas,2018,8,1720.92
artes,2018,8,1690.3799999999999
livros_interesse_geral,2018,8,1635.63
livros_tecnicos,2018,8,1508.79
alimentos_bebidas,2018,8,1307.1
artigos_de_festas,2018,8,1285.29
construcao_ferramentas_ferramentas,2018,8,1255.77
market_place,2018,8,949.27
artes_e_artesanato,2018,8,901.76
livros_importados,2018,8,749.0
cine_foto,2018,8,701.1800000000001
artigos_de_natal,2018,8,564.3699999999999
musica,2018,8,497.81
fashion_calcados,2018,8,471.29999999999995
fashion_roupa_masculina,2018,8,381.69
fraldas_higiene,2018,8,231.89
fashion_underwear_e_moda_praia,2018,8,219.9
pc_gamer,2018,8,219.0
fashion_roupa_feminina,2018,8,179.96
fashion_esporte,2018,8,69.9
dvds_blu_ray,2018,8,8.9
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,9,145.0
